stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-12 19:20:50,2017-11-12 19:20:59,http,10.5.71.60,443,10.64.105.64,3511,90,73554
2017-11-12 19:20:57,2017-11-12 19:21:27,http,10.50.50.40,80,10.64.106.27,3591,3318,663942
2017-11-12 19:21:00,2017-11-12 19:21:02,http,192.0.78.13,8080,10.64.105.64,3723,15317,920354
2017-11-12 19:21:01,2017-11-12 19:21:15,http,10.5.71.60,443,10.64.105.64,3488,41692,973378
2017-11-12 19:21:19,2017-11-12 19:22:15,http,192.0.78.13,8080,10.64.105.64,3702,21731,1912152
2017-11-12 19:22:04,2017-11-12 19:22:41,http,10.50.50.40,80,10.64.106.27,3574,1205,3272540
2017-11-12 19:22:34,2017-11-12 19:23:19,http,10.50.50.40,80,10.64.106.27,3601,67,13415
2017-11-12 19:22:42,2017-11-12 19:23:02,http,192.0.78.13,8080,10.64.105.64,3718,26256,2870374
2017-11-12 19:23:10,2017-11-12 19:23:52,http,10.5.71.60,443,10.64.105.64,3542,5458,7609028
2017-11-12 19:24:31,2017-11-12 19:25:01,http,10.50.50.40,80,10.64.106.27,3611,1480,18548
2017-11-12 19:25:10,2017-11-12 19:25:26,http,116.251.204.42,443,10.64.105.14,2723,208,654604
2017-11-12 19:25:29,2017-11-12 19:25:58,http,116.251.204.42,443,10.64.105.14,2821,32880,4407488
2017-11-12 19:25:29,2017-11-12 19:26:16,http,10.63.120.70,443,10.64.105.51,3714,7714,7250484
2017-11-12 19:25:46,2017-11-12 19:26:46,http,10.63.120.70,443,10.64.105.51,3725,2535,239978
2017-11-12 19:25:47,2017-11-12 19:26:06,http,116.251.204.42,443,10.64.105.14,2785,739,4967
2017-11-12 19:25:50,2017-11-12 19:26:34,http,116.251.204.42,443,10.64.105.14,2739,3081,6004050
2017-11-12 19:26:06,2017-11-12 19:26:30,http,10.63.120.70,443,10.64.105.51,3724,7029,54246
2017-11-12 19:26:27,2017-11-12 19:26:29,http,116.251.204.42,443,10.64.105.14,2769,35245,1282706
2017-11-12 19:26:31,2017-11-12 19:26:54,http,10.63.120.70,443,10.64.105.51,3763,342,3905937
2017-11-12 19:26:42,2017-11-12 19:27:17,http,116.251.204.42,443,10.64.105.14,2847,9863,1491733
2017-11-12 19:26:47,2017-11-12 19:27:06,http,10.5.71.60,443,10.64.105.64,3930,9234,4064262
2017-11-12 19:26:50,2017-11-12 19:27:27,http,10.50.50.28,443,10.64.105.180,2916,2177,3089848
2017-11-12 19:27:04,2017-11-12 19:28:01,http,10.5.71.60,443,10.64.105.64,3936,15288,343220
2017-11-12 19:27:32,2017-11-12 19:28:17,http,10.63.120.70,443,10.64.105.51,3746,3,209387
2017-11-12 19:27:57,2017-11-12 19:28:17,http,10.5.71.60,443,10.64.105.64,3943,29855,2093211
2017-11-12 19:28:01,2017-11-12 19:28:55,http,10.5.71.60,443,10.64.105.64,3957,2054,4785403
2017-11-12 19:28:03,2017-11-12 19:28:29,http,10.5.71.60,443,10.64.105.239,4054,19617,253165
2017-11-12 19:28:04,2017-11-12 19:28:36,http,10.5.71.60,443,10.64.105.64,3963,4034,710357
2017-11-12 19:28:14,2017-11-12 19:28:14,http,10.5.71.60,443,10.64.105.239,4088,23078,716
2017-11-12 19:28:37,2017-11-12 19:28:47,http,116.251.204.42,443,10.64.105.14,2794,394,915093
2017-11-12 19:28:44,2017-11-12 19:29:18,http,10.5.71.60,443,10.64.105.239,4094,1105,1087910
2017-11-12 19:29:16,2017-11-12 19:30:02,http,10.63.120.70,443,10.64.105.51,3772,25147,1626796
2017-11-12 19:29:21,2017-11-12 19:30:10,http,10.5.71.60,443,10.64.105.239,4104,8279,6284556
2017-11-12 19:29:28,2017-11-12 19:30:18,http,10.50.50.26,443,10.64.105.239,3842,29499,3674337
2017-11-12 19:29:29,2017-11-12 19:30:10,http,10.50.50.26,443,10.64.105.239,3871,37172,358278
2017-11-12 19:29:41,2017-11-12 19:30:32,http,10.5.71.60,443,10.64.105.64,3959,6127,4072378
2017-11-12 19:30:02,2017-11-12 19:30:55,http,10.50.50.26,443,10.64.105.239,3873,22473,566468
2017-11-12 19:30:03,2017-11-12 19:30:58,http,10.5.71.60,443,10.64.105.239,4148,3954,855436
2017-11-12 19:30:05,2017-11-12 19:30:50,http,10.50.50.26,443,10.64.105.239,3887,923,150058
2017-11-12 19:30:13,2017-11-12 19:30:49,http,10.5.71.60,443,10.64.105.239,4097,3251,591712
2017-11-12 19:30:15,2017-11-12 19:30:59,http,10.63.120.70,443,10.64.105.51,3764,848,2802855
2017-11-12 19:30:42,2017-11-12 19:30:51,http,10.5.71.60,443,10.64.105.20,4313,1438,5434
2017-11-12 19:30:45,2017-11-12 19:30:49,http,10.5.71.60,443,10.64.105.20,4317,395,1121239
2017-11-12 19:31:18,2017-11-12 19:31:18,http,10.63.120.70,443,10.64.105.51,3767,34878,492250
2017-11-12 19:31:40,2017-11-12 19:32:29,http,10.50.50.33,80,10.64.105.106,4517,19396,254063
2017-11-12 19:31:44,2017-11-12 19:31:58,http,10.50.50.33,80,10.64.105.106,4518,6760,2868376
2017-11-12 19:31:53,2017-11-12 19:32:06,http,10.50.50.33,80,10.64.105.106,4538,38007,5497671
2017-11-12 19:32:07,2017-11-12 19:33:05,http,10.5.71.60,443,10.64.105.20,4322,79,4985190
2017-11-12 19:32:08,2017-11-12 19:32:51,http,10.5.71.60,443,10.64.105.20,4324,3061,2124005
2017-11-12 19:32:10,2017-11-12 19:33:00,http,10.5.71.60,443,10.64.105.239,4196,16198,17716
2017-11-12 19:32:25,2017-11-12 19:32:49,http,10.50.50.33,80,10.64.105.106,4520,1567,29478
2017-11-12 19:32:56,2017-11-12 19:33:55,http,10.5.71.60,443,10.64.105.239,4184,5410,6016702
2017-11-12 19:33:16,2017-11-12 19:34:11,http,10.50.50.33,80,10.64.105.106,4535,23967,2683516
2017-11-12 19:33:38,2017-11-12 19:34:06,http,10.5.71.60,443,10.64.105.239,4201,2448,3570729
2017-11-12 19:34:20,2017-11-12 19:34:42,http,10.5.71.60,443,10.64.105.20,4339,6337,1509229
2017-11-12 19:34:31,2017-11-12 19:34:52,http,182.61.35.21,80,10.64.105.14,2531,41131,114523
2017-11-12 19:34:33,2017-11-12 19:35:26,http,182.61.35.21,80,10.64.105.14,2601,315,216575
2017-11-12 19:35:00,2017-11-12 19:35:24,http,10.50.50.33,80,10.64.105.106,4567,4327,2970437
2017-11-12 19:35:26,2017-11-12 19:35:32,http,182.61.35.21,80,10.64.105.14,2538,92937,5319716
2017-11-12 19:35:46,2017-11-12 19:36:33,http,10.50.50.33,80,10.64.105.106,4552,24148,4389312
2017-11-12 19:35:48,2017-11-12 19:36:36,http,10.50.50.33,80,10.64.105.106,4540,11435,4103631
2017-11-12 19:35:52,2017-11-12 19:36:02,mysql,10.50.50.26,4443,10.64.105.38,2427,1053,2957
2017-11-12 19:35:52,2017-11-12 19:36:02,mysql,10.50.50.26,4443,10.64.105.38,2427,2426,150003651
2017-11-12 19:36:16,2017-11-12 19:37:09,http,182.61.35.21,80,10.64.105.14,2555,3201,9356237
2017-11-12 19:36:48,2017-11-12 19:37:09,http,10.50.50.29,443,10.64.105.20,4091,474,1743
2017-11-12 19:37:27,2017-11-12 19:37:53,http,182.61.35.21,80,10.64.105.14,2588,38,602956
2017-11-12 19:37:41,2017-11-12 19:38:20,http,182.61.35.21,80,10.64.105.14,2617,3564,1900081
2017-11-12 19:37:48,2017-11-12 19:38:22,http,182.61.35.21,80,10.64.105.14,2609,2028,1351399
2017-11-12 19:37:51,2017-11-12 19:37:59,http,10.63.120.70,443,10.64.105.239,3673,12637,32883
2017-11-12 19:37:54,2017-11-12 19:38:04,mongodb,10.50.50.47,8005,10.64.105.14,2370,2998,5086
2017-11-12 19:37:54,2017-11-12 19:38:04,mongodb,10.50.50.47,8005,10.64.105.14,2370,180007877,8069
2017-11-12 19:38:04,2017-11-12 19:38:32,http,10.63.120.70,443,10.64.105.239,3735,10171,1033317
2017-11-12 19:38:13,2017-11-12 19:38:17,http,10.63.120.70,443,10.64.105.239,3712,5315,1658268
2017-11-12 19:38:45,2017-11-12 19:39:40,http,182.61.35.21,80,10.64.105.14,2646,9825,1462723
2017-11-12 19:39:35,2017-11-12 19:40:20,http,10.63.120.70,443,10.64.105.239,3714,21525,3037310
2017-11-12 19:39:43,2017-11-12 19:39:59,http,10.50.50.40,80,10.64.105.64,4120,23611,9257
2017-11-12 19:39:48,2017-11-12 19:40:47,http,10.50.50.40,80,10.64.105.64,4129,533,118248
2017-11-12 19:40:29,2017-11-12 19:41:03,http,10.50.50.40,80,10.64.105.64,4157,19815,642525
2017-11-12 19:40:36,2017-11-12 19:40:39,http,10.63.120.70,443,10.64.105.239,3770,5086,1591621
2017-11-12 19:40:56,2017-11-12 19:55:21,smtp,10.5.71.60,25,219.142.78.230,3075,150,230
2017-11-12 19:41:14,2017-11-12 19:42:11,http,10.63.120.70,443,10.64.105.239,3781,541,1039026
2017-11-12 19:41:15,2017-11-12 19:41:58,http,10.63.120.70,443,10.64.105.239,3757,11255,5171207
2017-11-12 19:41:26,2017-11-12 19:41:52,http,10.50.50.40,80,10.64.105.64,4177,1088,3646982
2017-11-12 19:41:44,2017-11-12 19:41:59,http,10.50.50.40,80,10.64.105.64,4214,313,2595902
2017-11-12 19:41:59,2017-11-12 19:42:10,http,10.50.50.40,80,10.64.105.64,4220,188,0
2017-11-12 19:41:59,2017-11-12 19:59:51,smtp,10.5.71.60,25,10.64.105.38,2435,131,395
2017-11-12 19:44:17,2017-11-12 19:44:32,http,10.50.50.40,80,10.64.105.64,4265,208,61857
2017-11-12 19:45:36,2017-11-12 19:46:15,http,10.5.71.60,443,10.64.105.180,3265,74,1860515
2017-11-12 19:45:45,2017-11-12 19:45:55,ssh,10.50.50.26,22,10.64.105.20,3514,4983,150007905
2017-11-12 19:45:45,2017-11-12 19:45:55,ssh,10.50.50.26,22,10.64.105.20,3514,759,7147
2017-11-12 19:46:18,2017-11-12 19:46:22,http,10.5.71.60,443,10.64.105.180,3295,5260,5754562
2017-11-12 19:46:28,2017-11-12 19:46:59,http,10.5.71.60,443,10.64.105.180,3266,1280,4849519
2017-11-12 19:46:28,2017-11-12 19:47:07,http,10.5.71.60,443,10.64.105.180,3275,13,93473
2017-11-12 19:46:53,2017-11-12 19:47:46,http,10.5.71.60,443,10.64.105.180,3365,70,3934624
2017-11-12 19:48:22,2017-11-12 19:48:47,http,10.5.71.60,443,10.64.105.180,3320,2765,1197226
2017-11-12 19:48:38,2017-11-12 19:48:41,http,10.5.71.60,443,10.64.105.180,3392,361,5501
2017-11-12 19:51:36,2017-11-12 19:51:50,http,10.50.50.47,80,10.64.105.239,3947,3070,2301933
2017-11-12 19:51:46,2017-11-12 19:52:06,http,10.50.50.47,80,10.64.105.239,3953,2924,198760
2017-11-12 19:52:34,2017-11-12 19:52:45,http,10.50.50.47,80,10.64.105.239,3962,35061,2045954
2017-11-12 19:53:22,2017-11-12 19:54:12,http,10.50.50.47,80,10.64.105.239,3959,38265,1003947
2017-11-12 19:53:35,2017-11-12 19:54:15,http,218.244.139.171,443,10.64.105.38,4208,7329,11131
2017-11-12 19:53:35,2017-11-12 19:54:16,http,218.244.139.171,443,10.64.105.38,4241,45397,32007
2017-11-12 19:53:37,2017-11-12 19:53:47,http,218.244.139.171,443,10.64.105.38,4271,9805,1488744
2017-11-12 19:54:24,2017-11-12 19:55:17,http,218.244.139.171,443,10.64.105.38,4226,56883,1731770
2017-11-12 19:55:01,2017-11-12 19:55:06,http,218.244.139.171,443,10.64.105.38,4258,17006,2895
2017-11-12 19:55:03,2017-11-12 19:55:07,http,218.244.139.171,443,10.64.105.38,4230,24383,3820476
2017-11-12 19:56:10,2017-11-12 19:57:04,http,218.244.139.171,443,10.64.105.38,4309,16404,81006
2017-11-12 19:57:03,2017-11-12 19:57:17,http,218.244.139.171,443,10.64.105.38,4310,33120,2261053
2017-11-12 19:59:25,2017-11-12 19:59:38,http,218.244.139.171,443,10.64.105.38,4298,5436,495994
2017-11-12 20:03:23,2017-11-12 20:04:17,http,140.205.62.20,80,10.64.105.122,3126,5580,3059499
2017-11-12 20:03:31,2017-11-12 20:03:47,http,140.205.62.20,80,10.64.105.122,3163,62637,1916532
2017-11-12 20:03:31,2017-11-12 20:04:02,http,140.205.62.20,80,10.64.105.122,3134,17,124581
2017-11-12 20:04:36,2017-11-12 20:05:15,http,140.205.62.20,80,10.64.105.122,3205,7999,37689
2017-11-12 20:05:03,2017-11-12 20:05:29,http,140.205.62.20,80,10.64.105.122,3193,14983,5873130
2017-11-12 20:05:45,2017-11-12 20:06:20,http,140.205.62.20,80,10.64.105.122,3178,273,1069726
2017-11-12 20:08:58,2017-11-12 20:09:19,http,10.50.50.27,443,10.64.105.106,4122,29227,90581
2017-11-12 20:09:50,2017-11-12 20:10:15,http,10.50.50.27,443,10.64.105.106,4125,91411,16693
2017-11-12 20:09:53,2017-11-12 20:10:11,http,10.50.50.27,443,10.64.105.106,4144,5232,2778699
2017-11-12 20:10:08,2017-11-12 20:10:27,http,10.50.50.33,80,10.64.105.38,3190,2020,2075307
2017-11-12 20:10:10,2017-11-12 20:11:02,http,10.50.50.33,80,10.64.105.38,3196,798,141170
2017-11-12 20:10:13,2017-11-12 20:10:37,http,10.50.50.27,443,10.64.105.106,4209,5904,2998145
2017-11-12 20:10:51,2017-11-12 20:10:58,http,10.50.50.27,443,10.64.105.106,4163,46057,23953
2017-11-12 20:11:24,2017-11-12 20:11:40,http,10.50.50.27,443,10.64.105.106,4190,62707,343492
2017-11-12 20:13:25,2017-11-12 20:13:52,http,10.50.50.28,443,10.64.105.146,2789,1696,51239
2017-11-12 20:13:40,2017-11-12 20:13:57,http,10.50.50.28,443,10.64.105.146,2833,1951,743787
2017-11-12 20:14:09,2017-11-12 20:14:32,http,10.50.50.28,443,10.64.105.146,2795,10323,1295723
2017-11-12 20:14:10,2017-11-12 20:14:30,http,10.50.50.28,443,10.64.105.146,2815,611,3568542
2017-11-12 20:14:23,2017-11-12 20:15:21,http,10.50.50.28,443,10.64.105.146,2866,498,392727
2017-11-12 20:14:41,2017-11-12 20:15:29,http,10.50.50.28,443,10.64.105.146,2812,17742,96
2017-11-12 20:15:20,2017-11-12 20:15:26,http,10.50.50.28,443,10.64.105.146,2804,424,71590
2017-11-12 20:17:13,2017-11-12 20:18:07,http,10.50.50.28,443,10.64.105.146,2838,16392,68762
2017-11-12 20:19:38,2017-11-12 20:20:34,http,10.50.50.28,443,10.64.105.146,2843,986,1027972
2017-11-12 20:20:25,2017-11-12 20:33:29,smtp,10.5.71.60,25,10.116.216.71,3123,171,343
2017-11-12 20:21:31,2017-11-12 20:22:12,http,118.244.232.146,443,10.64.105.146,4650,365,6393675
2017-11-12 20:21:42,2017-11-12 20:22:26,http,118.244.232.146,443,10.64.105.146,4796,6960,1533960
2017-11-12 20:22:13,2017-11-12 20:22:19,http,10.50.50.28,443,10.64.105.146,2884,60605,1396664
2017-11-12 20:22:16,2017-11-12 20:22:41,http,118.244.232.146,443,10.64.105.146,4681,40940,72470
2017-11-12 20:22:30,2017-11-12 20:23:27,http,118.244.232.146,443,10.64.105.146,4778,3560,2557916
2017-11-12 20:23:20,2017-11-12 20:24:02,http,118.244.232.146,443,10.64.105.146,4702,6981,692594
2017-11-12 20:23:26,2017-11-12 20:24:18,http,118.244.232.146,443,10.64.105.146,4767,681,1553621
2017-11-12 20:24:18,2017-11-12 20:25:08,http,118.244.232.146,443,10.64.105.146,4716,7686,1950883
2017-11-12 20:24:23,2017-11-12 20:25:03,http,118.244.232.146,443,10.64.105.146,4719,3342,5124937
2017-11-12 20:25:49,2017-11-12 20:26:42,http,10.50.50.27,443,10.64.105.38,4343,14174,902760
2017-11-12 20:25:56,2017-11-12 20:26:13,http,118.244.232.146,443,10.64.105.146,4743,11777,290296
2017-11-12 20:27:45,2017-11-12 20:27:55,ftp,10.50.50.28,21,10.64.105.106,3065,251,30003746
2017-11-12 20:27:45,2017-11-12 20:27:55,ftp,10.50.50.28,21,10.64.105.106,3065,2311,4925
2017-11-12 20:27:55,2017-11-12 20:28:05,ssh,208.43.231.9,22,10.50.50.28,5263,40004178,9191
2017-11-12 20:28:14,2017-11-12 20:28:36,http,118.244.232.146,443,10.64.105.146,4790,16495,464735
2017-11-12 20:31:24,2017-11-12 20:31:56,http,10.50.50.29,443,10.64.105.146,4184,47296,699459
2017-11-12 20:31:33,2017-11-12 20:32:29,http,10.50.50.29,443,10.64.105.146,4190,9131,55178
2017-11-12 20:32:08,2017-11-12 20:32:16,http,10.50.50.29,443,10.64.105.146,4192,1420,304596
2017-11-12 20:32:19,2017-11-12 20:32:44,http,10.50.50.29,443,10.64.105.146,4202,12126,4795
2017-11-12 20:33:26,2017-11-12 20:34:22,http,183.134.15.16,8080,10.64.105.146,3939,10766,3370636
2017-11-12 20:33:44,2017-11-12 20:34:23,http,183.134.15.16,8080,10.64.105.146,3967,1847,867347
2017-11-12 20:34:49,2017-11-12 20:35:17,http,183.134.15.16,8080,10.64.105.146,3968,2123,2142237
2017-11-12 20:34:59,2017-11-12 20:35:39,http,183.134.15.16,8080,10.64.105.146,3980,17368,793784
2017-11-12 20:36:20,2017-11-12 20:36:41,http,183.134.15.16,8080,10.64.105.146,4004,14,2274838
2017-11-12 20:36:34,2017-11-12 20:37:01,http,10.5.71.60,443,10.64.105.106,3068,94687,809
2017-11-12 20:36:37,2017-11-12 20:36:58,http,10.5.71.60,443,10.64.105.106,3086,4229,36233
2017-11-12 20:36:50,2017-11-12 20:37:31,http,10.5.71.60,443,10.64.105.106,3090,6349,503691
2017-11-12 20:37:04,2017-11-12 20:37:31,http,183.134.15.16,8080,10.64.105.146,4000,711,262500
2017-11-12 20:37:13,2017-11-12 20:37:29,http,10.5.71.60,443,10.64.105.106,3108,22314,87414
2017-11-12 20:37:58,2017-11-12 20:38:58,http,10.5.71.60,443,10.64.105.106,3107,846,350052
2017-11-12 20:38:12,2017-11-12 20:38:41,http,10.5.71.60,443,10.64.105.106,3091,1622,66442
2017-11-12 20:38:41,2017-11-12 20:38:50,http,10.63.120.70,443,10.64.105.239,4557,60627,106660
2017-11-12 20:38:44,2017-11-12 20:38:55,http,10.63.120.70,443,10.64.105.239,4570,26648,358183
2017-11-12 20:39:33,2017-11-12 20:39:48,http,10.63.120.70,443,10.64.105.239,4582,15457,88368
2017-11-12 20:39:37,2017-11-12 20:40:11,http,10.50.50.46,80,10.64.105.146,4560,3254,91681
2017-11-12 20:39:48,2017-11-12 20:40:47,http,10.50.50.46,80,10.64.105.146,4570,3206,105067
2017-11-12 20:40:07,2017-11-12 20:40:54,http,10.50.50.46,80,10.64.105.146,4574,4506,994650
2017-11-12 20:40:29,2017-11-12 20:40:42,http,10.50.50.46,80,10.64.105.146,4587,2891,65627
2017-11-12 20:40:49,2017-11-12 20:41:25,http,10.5.71.60,443,10.64.105.106,3161,58204,2654420
2017-11-12 20:40:50,2017-11-12 20:58:15,smtp,10.5.71.60,25,10.116.216.71,2695,175,380
2017-11-12 20:40:55,2017-11-12 20:40:56,http,10.63.120.70,443,10.64.105.239,4599,7706,3260158
2017-11-12 20:41:20,2017-11-12 20:41:25,http,10.63.120.70,443,10.64.105.239,4609,2857,7827297
2017-11-12 20:41:43,2017-11-12 20:42:11,http,10.50.50.46,80,10.64.105.146,4577,1251,946221
2017-11-12 20:41:58,2017-11-12 20:42:08,http,10.63.120.70,443,10.64.105.239,4616,46975,6330681
2017-11-12 20:42:08,2017-11-12 20:42:46,http,10.5.71.60,443,10.64.105.106,3136,1883,6055221
2017-11-12 20:42:16,2017-11-12 20:43:05,http,10.50.50.46,80,10.64.105.146,4575,800,4954243
2017-11-12 20:42:43,2017-11-12 20:42:46,http,10.50.50.47,80,10.64.105.239,4676,278,1544196
2017-11-12 20:42:55,2017-11-12 20:43:33,http,10.50.50.47,80,10.64.105.239,4687,2879,22353
2017-11-12 20:43:00,2017-11-12 20:43:14,http,10.50.50.47,80,10.64.105.239,4725,48,38
2017-11-12 20:43:18,2017-11-12 20:43:37,http,10.63.120.70,443,10.64.105.239,4635,4336,26477
2017-11-12 20:44:14,2017-11-12 20:44:52,http,10.50.50.46,80,10.64.105.146,4599,17346,1465
2017-11-12 20:44:34,2017-11-12 20:45:17,http,10.50.50.47,80,10.64.105.239,4711,27,407298
2017-11-12 20:45:39,2017-11-12 20:45:45,http,10.63.120.70,443,10.64.105.239,4656,9630,1094976
2017-11-12 20:45:39,2017-11-12 20:45:56,http,10.50.50.47,80,10.64.105.239,4756,562,6124011
2017-11-12 20:45:43,2017-11-12 20:46:34,http,10.50.50.47,80,10.64.105.239,4714,25851,8733145
2017-11-12 20:46:15,2017-11-12 20:46:29,http,10.50.50.47,80,10.64.105.239,4780,13975,249662
2017-11-12 20:47:29,2017-11-12 20:47:30,http,10.7.133.20,80,10.64.105.180,2702,160,211393
2017-11-12 20:47:38,2017-11-12 20:48:02,http,10.50.50.47,80,10.64.105.239,4764,2779,702782
2017-11-12 20:48:17,2017-11-12 20:48:47,http,10.7.133.20,80,10.64.105.180,2739,41628,2678
2017-11-12 20:50:32,2017-11-12 20:50:42,tds,10.50.50.26,54238,10.64.105.239,3106,2019,5011
2017-11-12 20:52:48,2017-11-12 20:52:58,mysql,10.50.50.29,4443,10.64.105.180,2693,60009935,3478
2017-11-12 20:52:48,2017-11-12 20:52:58,mysql,10.50.50.29,4443,10.64.105.180,2693,424,4440
2017-11-12 20:55:18,2017-11-12 20:55:54,http,10.50.50.29,443,10.64.105.38,2546,28312,2677276
2017-11-12 20:55:55,2017-11-12 20:56:26,http,45.119.127.206,8080,10.64.105.180,2822,13149,761062
2017-11-12 20:56:04,2017-11-12 20:56:55,http,10.50.50.29,443,10.64.105.38,2559,2949,58662
2017-11-12 20:56:42,2017-11-12 20:56:58,http,10.50.50.29,443,10.64.105.38,2571,658,128810
2017-11-12 20:56:56,2017-11-12 20:57:47,http,10.50.50.29,443,10.64.105.38,2572,1943,694353
2017-11-12 20:58:20,2017-11-12 20:58:39,http,10.50.50.29,443,10.64.105.38,2594,12095,3299882
2017-11-12 20:59:59,2017-11-12 21:00:09,ssh,137.254.60.6,22,10.50.50.28,5290,9047,20003678
2017-11-12 20:59:59,2017-11-12 21:00:09,postgresql,10.50.50.28,5432,10.64.105.38,2427,3886,8625
2017-11-12 21:00:09,2017-11-12 21:00:19,ssh,208.43.231.9,22,10.50.50.28,5676,40006664,9784
2017-11-12 21:00:19,2017-11-12 21:00:29,postgresql,10.50.50.28,5432,10.64.105.38,2427,120009647,8793
2017-11-12 21:00:29,2017-11-12 21:00:39,ssh,219.216.128.25,22,10.50.50.28,5659,20001638,2219
2017-11-12 21:01:29,2017-11-12 21:16:44,smtp,10.5.71.60,25,10.116.216.71,2546,108,349
2017-11-12 21:07:36,2017-11-12 21:08:19,http,218.244.139.171,443,10.64.106.27,3285,60533,841851
2017-11-12 21:08:33,2017-11-12 21:09:27,http,218.244.139.171,443,10.64.106.27,3286,40413,866058
2017-11-12 21:08:36,2017-11-12 21:08:46,mongodb,10.50.50.34,8005,10.64.105.20,3514,90000699,5924
2017-11-12 21:08:36,2017-11-12 21:08:46,mongodb,10.50.50.34,8005,10.64.105.20,3514,2283,6300
2017-11-12 21:08:42,2017-11-12 21:28:37,smtp,10.5.71.60,25,10.116.216.71,2548,152,373
2017-11-12 21:08:46,2017-11-12 21:08:56,mongodb,10.50.50.34,8005,10.64.105.20,3514,180002649,5691
2017-11-12 21:09:28,2017-11-12 21:09:28,http,218.244.139.171,443,10.64.106.27,3303,497,873234
2017-11-12 21:09:34,2017-11-12 21:09:36,http,218.244.139.171,443,10.64.106.27,3375,31360,3775278
2017-11-12 21:09:50,2017-11-12 21:10:19,http,218.244.139.171,443,10.64.106.27,3315,45602,1250908
2017-11-12 21:09:55,2017-11-12 21:10:31,http,218.244.139.171,443,10.64.106.27,3318,0,2086068
2017-11-12 21:11:24,2017-11-12 21:12:20,http,218.244.139.171,443,10.64.106.27,3354,43501,1075370
2017-11-12 21:12:49,2017-11-12 21:13:47,http,218.244.139.171,443,10.64.106.27,3404,204,2097747
2017-11-12 21:14:02,2017-11-12 21:14:12,ssh,151.101.228.223,22,10.50.50.49,5608,80002231,3707
2017-11-12 21:14:02,2017-11-12 21:14:12,sftp,10.50.50.49,22,10.64.105.106,3065,1647,5133
2017-11-12 21:14:12,2017-11-12 21:14:22,ssh,91.240.109.42,22,10.50.50.49,5528,1191,160003679
2017-11-12 21:16:57,2017-11-12 21:17:07,ftp,10.50.50.26,21,10.64.105.38,2427,1119,932
2017-11-12 21:16:57,2017-11-12 21:17:07,ssh,137.254.60.6,22,10.50.50.26,5436,100007684,8097
2017-11-12 21:17:07,2017-11-12 21:17:17,ftp,10.50.50.26,21,10.64.105.38,2427,180005060,917
2017-11-12 21:17:17,2017-11-12 21:17:27,ftp,10.50.50.26,21,10.64.105.38,2427,7179,30005576
2017-11-12 21:21:07,2017-11-12 21:21:59,http,54.222.60.218,443,10.64.105.38,2442,423,1702885
2017-11-12 21:21:10,2017-11-12 21:21:53,http,54.222.60.218,443,10.64.105.38,2483,3074,99281
2017-11-12 21:21:35,2017-11-12 21:21:41,http,54.222.60.218,443,10.64.105.38,2456,275,198141
2017-11-12 21:22:10,2017-11-12 21:22:25,http,54.222.60.218,443,10.64.105.38,2513,2359,1191800
2017-11-12 21:22:22,2017-11-12 21:22:39,http,54.222.60.218,443,10.64.105.38,2539,674,186094
2017-11-12 21:24:23,2017-11-12 21:24:49,http,54.222.60.218,443,10.64.105.38,2524,454,5129530
2017-11-12 21:37:04,2017-11-12 21:47:59,smtp,10.5.71.60,25,10.116.216.71,3515,104,392
2017-11-12 21:37:37,2017-11-12 21:38:13,http,185.165.185.104,443,10.64.105.106,3704,10358,1575648
2017-11-12 21:37:55,2017-11-12 21:38:15,http,185.165.185.104,443,10.64.105.106,3710,43,228832
2017-11-12 21:38:21,2017-11-12 21:38:23,http,185.165.185.104,443,10.64.105.106,3706,3359,2017916
2017-11-12 21:38:55,2017-11-12 21:39:03,http,183.66.109.244,80,10.64.105.106,3202,94,451858
2017-11-12 21:39:15,2017-11-12 21:39:26,http,183.66.109.244,80,10.64.105.106,3225,36403,2003
